2.500000000000000000e-01,1.625000000000000000e+00,5.125000000000000000e+00,1.212500000000000000e+01,3.225000000000000000e+01,6.037500000000000000e+01,1.056250000000000000e+02,1.291250000000000000e+02,1.316250000000000000e+02,1.412500000000000000e+02,1.580000000000000000e+02,1.725000000000000000e+02,1.851250000000000000e+02,2.157500000000000000e+02,2.741250000000000000e+02,3.665000000000000000e+02,5.862500000000000000e+02,1.152250000000000000e+03,1.564000000000000000e+03,1.176250000000000000e+03,6.812500000000000000e+02,3.261250000000000000e+02,2.185000000000000000e+02,1.486250000000000000e+02,1.146250000000000000e+02,8.087500000000000000e+01,5.150000000000000000e+01,3.462500000000000000e+01,2.475000000000000000e+01,1.650000000000000000e+01,1.050000000000000000e+01,1.400000000000000000e+01,3.750000000000000000e-01,1.250000000000000000e+00,2.875000000000000000e+00,8.375000000000000000e+00,2.350000000000000000e+01,4.237500000000000000e+01,8.150000000000000000e+01,1.296250000000000000e+02,1.605000000000000000e+02,1.803750000000000000e+02,1.933750000000000000e+02,2.005000000000000000e+02,2.216250000000000000e+02,2.628750000000000000e+02,3.090000000000000000e+02,4.436250000000000000e+02,7.505000000000000000e+02,1.263500000000000000e+03,1.416250000000000000e+03,1.082500000000000000e+03,5.275000000000000000e+02,2.613750000000000000e+02,1.832500000000000000e+02,1.368750000000000000e+02,1.008750000000000000e+02,7.275000000000000000e+01,4.650000000000000000e+01,3.100000000000000000e+01,2.400000000000000000e+01,1.237500000000000000e+01,1.087500000000000000e+01,1.012500000000000000e+01,3.937500000000000000e+01,4.312500000000000000e+01,8.025000000000000000e+01,1.278750000000000000e+02,1.980000000000000000e+02,2.385000000000000000e+02,2.658750000000000000e+02,3.065000000000000000e+02,3.631250000000000000e+02,4.360000000000000000e+02,5.940000000000000000e+02,9.133750000000000000e+02,1.534125000000000000e+03,1.640875000000000000e+03,6.008750000000000000e+02,2.612500000000000000e+02,1.747500000000000000e+02,1.271250000000000000e+02,8.512500000000000000e+01,5.800000000000000000e+01,3.675000000000000000e+01,2.725000000000000000e+01,1.575000000000000000e+01,9.375000000000000000e+00,7.750000000000000000e+00,4.500000000000000000e+00,1.250000000000000000e+00,7.500000000000000000e-01,1.250000000000000000e-01,3.750000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.183750000000000000e+02,2.648750000000000000e+02,2.101250000000000000e+02,2.161250000000000000e+02,2.366250000000000000e+02,2.446250000000000000e+02,2.760000000000000000e+02,3.102500000000000000e+02,3.603750000000000000e+02,3.996250000000000000e+02,4.923750000000000000e+02,6.206250000000000000e+02,7.197500000000000000e+02,7.093750000000000000e+02,5.366250000000000000e+02,3.266250000000000000e+02,2.247500000000000000e+02,1.880000000000000000e+02,1.720000000000000000e+02,1.536250000000000000e+02,1.447500000000000000e+02,1.378750000000000000e+02,1.295000000000000000e+02,1.193750000000000000e+02,1.070000000000000000e+02,1.060000000000000000e+02,9.775000000000000000e+01,9.125000000000000000e+01,7.462500000000000000e+01,7.775000000000000000e+01,8.775000000000000000e+01,2.376250000000000000e+02,5.750000000000000000e+00,1.183750000000000000e+02,1.471250000000000000e+02,1.545000000000000000e+02,1.837500000000000000e+02,2.223750000000000000e+02,2.731250000000000000e+02,3.018750000000000000e+02,3.348750000000000000e+02,3.657500000000000000e+02,3.946250000000000000e+02,4.260000000000000000e+02,4.483750000000000000e+02,4.616250000000000000e+02,4.688750000000000000e+02,5.071250000000000000e+02,5.686250000000000000e+02,5.567500000000000000e+02,4.393750000000000000e+02,2.892500000000000000e+02,1.883750000000000000e+02,1.480000000000000000e+02,1.376250000000000000e+02,1.288750000000000000e+02,1.141250000000000000e+02,1.130000000000000000e+02,9.925000000000000000e+01,9.200000000000000000e+01,8.187500000000000000e+01,7.825000000000000000e+01,8.612500000000000000e+01,2.563750000000000000e+02,1.412500000000000000e+02,2.233750000000000000e+02,3.903750000000000000e+02,4.537500000000000000e+02,6.128750000000000000e+02,7.540000000000000000e+02,9.365000000000000000e+02,9.843750000000000000e+02,7.943750000000000000e+02,5.107500000000000000e+02,3.170000000000000000e+02,2.351250000000000000e+02,1.985000000000000000e+02,1.766250000000000000e+02,1.586250000000000000e+02,1.523750000000000000e+02,1.415000000000000000e+02,1.286250000000000000e+02,1.138750000000000000e+02,1.118750000000000000e+02,9.475000000000000000e+01,9.000000000000000000e+01,8.625000000000000000e+01,8.750000000000000000e+01,1.007500000000000000e+02,1.170000000000000000e+02,5.700000000000000000e+01,2.012500000000000000e+01,1.875000000000000000e+00,5.000000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+00
1.612500000000000000e+01,3.962500000000000000e+01,7.525000000000000000e+01,1.235000000000000000e+02,1.885000000000000000e+02,2.595000000000000000e+02,3.228750000000000000e+02,3.743750000000000000e+02,4.060000000000000000e+02,4.350000000000000000e+02,4.585000000000000000e+02,4.485000000000000000e+02,4.763750000000000000e+02,4.668750000000000000e+02,4.715000000000000000e+02,4.653750000000000000e+02,4.445000000000000000e+02,4.213750000000000000e+02,3.818750000000000000e+02,3.430000000000000000e+02,2.971250000000000000e+02,2.345000000000000000e+02,2.027500000000000000e+02,1.545000000000000000e+02,1.281250000000000000e+02,1.040000000000000000e+02,8.662500000000000000e+01,7.525000000000000000e+01,6.662500000000000000e+01,6.662500000000000000e+01,8.125000000000000000e+01,7.600000000000000000e+01,7.000000000000000000e+00,2.437500000000000000e+01,5.237500000000000000e+01,8.575000000000000000e+01,1.501250000000000000e+02,2.031250000000000000e+02,2.781250000000000000e+02,3.390000000000000000e+02,3.845000000000000000e+02,4.201250000000000000e+02,4.418750000000000000e+02,4.570000000000000000e+02,4.625000000000000000e+02,4.625000000000000000e+02,4.660000000000000000e+02,4.678750000000000000e+02,4.568750000000000000e+02,4.175000000000000000e+02,4.060000000000000000e+02,3.787500000000000000e+02,3.242500000000000000e+02,2.852500000000000000e+02,2.300000000000000000e+02,1.905000000000000000e+02,1.376250000000000000e+02,1.276250000000000000e+02,9.875000000000000000e+01,8.137500000000000000e+01,6.687500000000000000e+01,6.550000000000000000e+01,6.850000000000000000e+01,1.543750000000000000e+02,4.950000000000000000e+02,3.030000000000000000e+02,3.816250000000000000e+02,4.535000000000000000e+02,4.917500000000000000e+02,5.181250000000000000e+02,5.468750000000000000e+02,5.587500000000000000e+02,5.668750000000000000e+02,5.355000000000000000e+02,5.058750000000000000e+02,4.616250000000000000e+02,4.078750000000000000e+02,3.301250000000000000e+02,2.813750000000000000e+02,2.253750000000000000e+02,1.916250000000000000e+02,1.598750000000000000e+02,1.242500000000000000e+02,1.036250000000000000e+02,8.662500000000000000e+01,6.437500000000000000e+01,6.050000000000000000e+01,5.062500000000000000e+01,4.625000000000000000e+01,3.462500000000000000e+01,3.050000000000000000e+01,2.037500000000000000e+01,1.512500000000000000e+01,2.037500000000000000e+01,3.475000000000000000e+01,8.525000000000000000e+01,2.000000000000000000e+00
3.587500000000000000e+01,2.236250000000000000e+02,3.861250000000000000e+02,4.562500000000000000e+02,5.375000000000000000e+02,6.077500000000000000e+02,7.041250000000000000e+02,7.683750000000000000e+02,7.980000000000000000e+02,7.525000000000000000e+02,6.861250000000000000e+02,5.917500000000000000e+02,4.726250000000000000e+02,3.737500000000000000e+02,2.762500000000000000e+02,2.148750000000000000e+02,1.403750000000000000e+02,8.725000000000000000e+01,4.362500000000000000e+01,1.875000000000000000e+01,1.000000000000000000e+01,2.750000000000000000e+00,1.125000000000000000e+00,8.750000000000000000e-01,2.500000000000000000e-01,3.750000000000000000e-01,1.250000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,1.250000000000000000e-01,0.000000000000000000e+00,3.750000000000000000e-01,2.437500000000000000e+01,1.671250000000000000e+02,3.193750000000000000e+02,4.057500000000000000e+02,4.720000000000000000e+02,5.752500000000000000e+02,6.401250000000000000e+02,7.292500000000000000e+02,7.786250000000000000e+02,7.777500000000000000e+02,7.278750000000000000e+02,6.708750000000000000e+02,5.612500000000000000e+02,4.248750000000000000e+02,3.261250000000000000e+02,2.353750000000000000e+02,1.518750000000000000e+02,8.862500000000000000e+01,5.650000000000000000e+01,2.937500000000000000e+01,1.537500000000000000e+01,7.000000000000000000e+00,3.125000000000000000e+00,1.375000000000000000e+00,8.750000000000000000e-01,1.000000000000000000e+00,1.250000000000000000e-01,3.750000000000000000e-01,0.000000000000000000e+00,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.583250000000000000e+03,9.748750000000000000e+02,1.038250000000000000e+03,1.040625000000000000e+03,9.275000000000000000e+02,7.167500000000000000e+02,5.243750000000000000e+02,3.853750000000000000e+02,3.011250000000000000e+02,2.408750000000000000e+02,1.865000000000000000e+02,1.220000000000000000e+02,5.162500000000000000e+01,2.487500000000000000e+01,1.437500000000000000e+01,1.575000000000000000e+01,1.237500000000000000e+01,1.312500000000000000e+01,5.750000000000000000e+00,1.875000000000000000e+00,1.625000000000000000e+00,2.500000000000000000e+00,2.000000000000000000e+00,1.125000000000000000e+00,1.125000000000000000e+00,2.500000000000000000e-01,1.250000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,3.750000000000000000e-01,3.750000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+00
1.150000000000000000e+01,1.075000000000000000e+01,2.287500000000000000e+01,3.750000000000000000e+01,5.812500000000000000e+01,1.000000000000000000e+02,1.823750000000000000e+02,2.901250000000000000e+02,3.843750000000000000e+02,4.106250000000000000e+02,3.836250000000000000e+02,3.118750000000000000e+02,2.731250000000000000e+02,2.395000000000000000e+02,2.230000000000000000e+02,2.093750000000000000e+02,2.202500000000000000e+02,2.257500000000000000e+02,2.196250000000000000e+02,1.890000000000000000e+02,1.842500000000000000e+02,1.697500000000000000e+02,1.695000000000000000e+02,1.771250000000000000e+02,1.923750000000000000e+02,2.128750000000000000e+02,2.347500000000000000e+02,2.770000000000000000e+02,3.132500000000000000e+02,3.868750000000000000e+02,4.756250000000000000e+02,1.395250000000000000e+03,4.362500000000000000e+01,2.787500000000000000e+01,4.462500000000000000e+01,6.037500000000000000e+01,9.637500000000000000e+01,1.645000000000000000e+02,2.616250000000000000e+02,3.927500000000000000e+02,4.575000000000000000e+02,4.035000000000000000e+02,3.383750000000000000e+02,2.896250000000000000e+02,2.403750000000000000e+02,2.242500000000000000e+02,2.252500000000000000e+02,2.285000000000000000e+02,2.373750000000000000e+02,2.445000000000000000e+02,2.430000000000000000e+02,2.470000000000000000e+02,2.283750000000000000e+02,2.342500000000000000e+02,2.491250000000000000e+02,2.742500000000000000e+02,3.043750000000000000e+02,3.215000000000000000e+02,3.495000000000000000e+02,4.061250000000000000e+02,4.662500000000000000e+02,4.618750000000000000e+02,3.342500000000000000e+02,9.112500000000000000e+01,7.237500000000000000e+01,3.662500000000000000e+01,5.362500000000000000e+01,8.512500000000000000e+01,1.168750000000000000e+02,1.753750000000000000e+02,2.668750000000000000e+02,3.565000000000000000e+02,4.111250000000000000e+02,4.111250000000000000e+02,3.716250000000000000e+02,3.081250000000000000e+02,2.882500000000000000e+02,2.608750000000000000e+02,2.587500000000000000e+02,2.796250000000000000e+02,2.968750000000000000e+02,3.092500000000000000e+02,3.422500000000000000e+02,3.476250000000000000e+02,3.638750000000000000e+02,3.457500000000000000e+02,3.422500000000000000e+02,3.125000000000000000e+02,3.222500000000000000e+02,3.298750000000000000e+02,3.523750000000000000e+02,3.447500000000000000e+02,2.691250000000000000e+02,9.675000000000000000e+01,4.412500000000000000e+01,1.950000000000000000e+01,2.000000000000000000e+00
6.875000000000000000e+00,1.875000000000000000e+01,7.262500000000000000e+01,2.080000000000000000e+02,5.948750000000000000e+02,9.067500000000000000e+02,8.218750000000000000e+02,7.718750000000000000e+02,7.320000000000000000e+02,6.513750000000000000e+02,5.518750000000000000e+02,4.655000000000000000e+02,3.845000000000000000e+02,3.205000000000000000e+02,2.532500000000000000e+02,2.153750000000000000e+02,1.818750000000000000e+02,1.472500000000000000e+02,1.186250000000000000e+02,9.962500000000000000e+01,8.425000000000000000e+01,7.262500000000000000e+01,6.037500000000000000e+01,6.000000000000000000e+01,5.787500000000000000e+01,5.787500000000000000e+01,4.700000000000000000e+01,4.337500000000000000e+01,4.337500000000000000e+01,4.262500000000000000e+01,4.662500000000000000e+01,5.262500000000000000e+01,6.250000000000000000e-01,6.250000000000000000e-01,1.250000000000000000e-01,3.500000000000000000e+00,9.500000000000000000e+00,1.325000000000000000e+02,1.606250000000000000e+02,2.641250000000000000e+02,3.710000000000000000e+02,4.153750000000000000e+02,4.236250000000000000e+02,4.065000000000000000e+02,3.747500000000000000e+02,4.135000000000000000e+02,4.336250000000000000e+02,4.301250000000000000e+02,4.241250000000000000e+02,4.053750000000000000e+02,3.817500000000000000e+02,3.530000000000000000e+02,3.046250000000000000e+02,2.833750000000000000e+02,2.601250000000000000e+02,2.178750000000000000e+02,1.956250000000000000e+02,1.825000000000000000e+02,1.508750000000000000e+02,1.392500000000000000e+02,1.346250000000000000e+02,1.425000000000000000e+02,1.473750000000000000e+02,6.288750000000000000e+02,4.250000000000000000e+00,9.625000000000000000e+00,2.962500000000000000e+01,7.875000000000000000e+01,1.993750000000000000e+02,5.052500000000000000e+02,7.278750000000000000e+02,8.263750000000000000e+02,8.481250000000000000e+02,7.698750000000000000e+02,6.340000000000000000e+02,5.437500000000000000e+02,4.310000000000000000e+02,3.610000000000000000e+02,2.775000000000000000e+02,2.283750000000000000e+02,1.958750000000000000e+02,1.620000000000000000e+02,1.343750000000000000e+02,1.082500000000000000e+02,9.325000000000000000e+01,8.537500000000000000e+01,7.212500000000000000e+01,7.150000000000000000e+01,6.912500000000000000e+01,6.587500000000000000e+01,6.437500000000000000e+01,5.987500000000000000e+01,6.812500000000000000e+01,7.137500000000000000e+01,9.462500000000000000e+01,3.011250000000000000e+02,2.000000000000000000e+00
1.625000000000000000e+00,2.375000000000000000e+00,5.125000000000000000e+00,1.250000000000000000e+01,3.775000000000000000e+01,8.662500000000000000e+01,2.042500000000000000e+02,3.606250000000000000e+02,5.010000000000000000e+02,6.335000000000000000e+02,7.275000000000000000e+02,7.481250000000000000e+02,7.563750000000000000e+02,7.237500000000000000e+02,6.055000000000000000e+02,4.797500000000000000e+02,3.667500000000000000e+02,2.685000000000000000e+02,1.925000000000000000e+02,1.352500000000000000e+02,8.687500000000000000e+01,5.550000000000000000e+01,4.937500000000000000e+01,3.825000000000000000e+01,4.337500000000000000e+01,3.975000000000000000e+01,3.750000000000000000e+01,4.125000000000000000e+01,4.725000000000000000e+01,6.887500000000000000e+01,1.171250000000000000e+02,7.175000000000000000e+02,2.125000000000000000e+00,2.875000000000000000e+00,4.375000000000000000e+00,1.212500000000000000e+01,3.425000000000000000e+01,7.637500000000000000e+01,1.618750000000000000e+02,2.907500000000000000e+02,4.511250000000000000e+02,6.246250000000000000e+02,7.432500000000000000e+02,8.145000000000000000e+02,8.031250000000000000e+02,7.441250000000000000e+02,6.112500000000000000e+02,4.965000000000000000e+02,3.745000000000000000e+02,2.803750000000000000e+02,1.878750000000000000e+02,1.403750000000000000e+02,8.200000000000000000e+01,6.037500000000000000e+01,4.525000000000000000e+01,4.350000000000000000e+01,4.062500000000000000e+01,3.812500000000000000e+01,3.787500000000000000e+01,3.900000000000000000e+01,4.700000000000000000e+01,6.937500000000000000e+01,1.175000000000000000e+02,7.150000000000000000e+02,5.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+01,5.125000000000000000e+01,1.070000000000000000e+02,2.388750000000000000e+02,4.292500000000000000e+02,6.287500000000000000e+02,7.828750000000000000e+02,8.690000000000000000e+02,8.131250000000000000e+02,7.248750000000000000e+02,6.265000000000000000e+02,4.988750000000000000e+02,3.832500000000000000e+02,2.657500000000000000e+02,1.798750000000000000e+02,1.255000000000000000e+02,8.125000000000000000e+01,6.550000000000000000e+01,5.337500000000000000e+01,4.600000000000000000e+01,4.237500000000000000e+01,3.875000000000000000e+01,3.887500000000000000e+01,3.625000000000000000e+01,3.787500000000000000e+01,3.950000000000000000e+01,4.812500000000000000e+01,6.575000000000000000e+01,1.067500000000000000e+02,7.328750000000000000e+02,2.000000000000000000e+00
5.200000000000000000e+01,4.137500000000000000e+01,6.025000000000000000e+01,8.087500000000000000e+01,9.800000000000000000e+01,1.176250000000000000e+02,1.355000000000000000e+02,1.358750000000000000e+02,1.636250000000000000e+02,2.127500000000000000e+02,2.621250000000000000e+02,3.587500000000000000e+02,4.848750000000000000e+02,6.473750000000000000e+02,8.003750000000000000e+02,9.077500000000000000e+02,8.597500000000000000e+02,7.135000000000000000e+02,5.398750000000000000e+02,3.995000000000000000e+02,3.038750000000000000e+02,2.303750000000000000e+02,1.613750000000000000e+02,1.075000000000000000e+02,8.000000000000000000e+01,5.300000000000000000e+01,3.787500000000000000e+01,3.100000000000000000e+01,2.762500000000000000e+01,2.475000000000000000e+01,2.712500000000000000e+01,3.575000000000000000e+01,1.487500000000000000e+01,3.300000000000000000e+01,4.437500000000000000e+01,7.050000000000000000e+01,8.625000000000000000e+01,9.387500000000000000e+01,1.031250000000000000e+02,1.233750000000000000e+02,1.395000000000000000e+02,1.658750000000000000e+02,2.028750000000000000e+02,2.560000000000000000e+02,3.218750000000000000e+02,4.417500000000000000e+02,5.563750000000000000e+02,7.382500000000000000e+02,8.751250000000000000e+02,9.108750000000000000e+02,8.120000000000000000e+02,6.430000000000000000e+02,4.795000000000000000e+02,3.180000000000000000e+02,2.211250000000000000e+02,1.592500000000000000e+02,1.071250000000000000e+02,6.625000000000000000e+01,4.925000000000000000e+01,3.412500000000000000e+01,3.087500000000000000e+01,2.925000000000000000e+01,2.937500000000000000e+01,3.500000000000000000e+01,5.087500000000000000e+01,4.937500000000000000e+01,6.325000000000000000e+01,9.150000000000000000e+01,1.212500000000000000e+02,1.526250000000000000e+02,1.795000000000000000e+02,2.202500000000000000e+02,3.060000000000000000e+02,4.341250000000000000e+02,6.008750000000000000e+02,7.428750000000000000e+02,8.016250000000000000e+02,8.093750000000000000e+02,7.122500000000000000e+02,5.945000000000000000e+02,4.836250000000000000e+02,3.981250000000000000e+02,3.255000000000000000e+02,2.591250000000000000e+02,1.952500000000000000e+02,1.547500000000000000e+02,1.100000000000000000e+02,6.987500000000000000e+01,5.512500000000000000e+01,4.012500000000000000e+01,2.950000000000000000e+01,2.437500000000000000e+01,2.412500000000000000e+01,2.300000000000000000e+01,2.400000000000000000e+01,4.525000000000000000e+01,2.000000000000000000e+00
7.950000000000000000e+01,3.556250000000000000e+02,7.807500000000000000e+02,8.522500000000000000e+02,7.840000000000000000e+02,6.377500000000000000e+02,5.921250000000000000e+02,6.296250000000000000e+02,5.966250000000000000e+02,5.568750000000000000e+02,4.473750000000000000e+02,3.508750000000000000e+02,2.630000000000000000e+02,2.132500000000000000e+02,1.720000000000000000e+02,1.435000000000000000e+02,9.700000000000000000e+01,8.875000000000000000e+01,6.475000000000000000e+01,5.362500000000000000e+01,4.125000000000000000e+01,4.362500000000000000e+01,3.725000000000000000e+01,2.537500000000000000e+01,2.137500000000000000e+01,2.350000000000000000e+01,2.775000000000000000e+01,4.037500000000000000e+01,6.962500000000000000e+01,8.075000000000000000e+01,2.062500000000000000e+01,1.250000000000000000e+00,2.225000000000000000e+01,1.706250000000000000e+02,3.566250000000000000e+02,5.238750000000000000e+02,6.615000000000000000e+02,7.563750000000000000e+02,7.636250000000000000e+02,6.791250000000000000e+02,5.496250000000000000e+02,4.470000000000000000e+02,4.158750000000000000e+02,3.626250000000000000e+02,3.251250000000000000e+02,2.682500000000000000e+02,2.262500000000000000e+02,1.948750000000000000e+02,1.675000000000000000e+02,1.582500000000000000e+02,1.463750000000000000e+02,1.300000000000000000e+02,1.337500000000000000e+02,1.200000000000000000e+02,8.750000000000000000e+01,7.587500000000000000e+01,5.475000000000000000e+01,3.550000000000000000e+01,2.987500000000000000e+01,2.662500000000000000e+01,3.987500000000000000e+01,1.478750000000000000e+02,9.487500000000000000e+01,1.975000000000000000e+01,4.351250000000000000e+02,8.845000000000000000e+02,1.090750000000000000e+03,9.778750000000000000e+02,9.085000000000000000e+02,8.496250000000000000e+02,7.425000000000000000e+02,5.907500000000000000e+02,4.226250000000000000e+02,2.735000000000000000e+02,1.963750000000000000e+02,1.392500000000000000e+02,1.075000000000000000e+02,8.512500000000000000e+01,6.575000000000000000e+01,4.975000000000000000e+01,3.712500000000000000e+01,3.950000000000000000e+01,3.712500000000000000e+01,4.637500000000000000e+01,5.062500000000000000e+01,5.200000000000000000e+01,4.525000000000000000e+01,2.900000000000000000e+01,1.850000000000000000e+01,9.625000000000000000e+00,4.625000000000000000e+00,2.250000000000000000e+00,2.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
2.500000000000000000e-01,9.500000000000000000e+00,5.775000000000000000e+01,1.411250000000000000e+02,1.211250000000000000e+02,6.975000000000000000e+01,6.637500000000000000e+01,6.650000000000000000e+01,7.025000000000000000e+01,7.150000000000000000e+01,8.962500000000000000e+01,1.235000000000000000e+02,1.380000000000000000e+02,1.540000000000000000e+02,1.602500000000000000e+02,1.980000000000000000e+02,2.445000000000000000e+02,3.162500000000000000e+02,3.790000000000000000e+02,4.500000000000000000e+02,4.923750000000000000e+02,5.228750000000000000e+02,5.577500000000000000e+02,5.481250000000000000e+02,5.056250000000000000e+02,4.766250000000000000e+02,4.526250000000000000e+02,4.472500000000000000e+02,4.470000000000000000e+02,3.800000000000000000e+02,2.215000000000000000e+02,2.130000000000000000e+02,3.505000000000000000e+02,7.071250000000000000e+02,6.512500000000000000e+02,7.287500000000000000e+02,8.981250000000000000e+02,1.014125000000000000e+03,9.576250000000000000e+02,7.615000000000000000e+02,5.728750000000000000e+02,3.846250000000000000e+02,2.427500000000000000e+02,1.373750000000000000e+02,9.975000000000000000e+01,6.950000000000000000e+01,5.462500000000000000e+01,4.212500000000000000e+01,3.787500000000000000e+01,3.800000000000000000e+01,3.412500000000000000e+01,3.037500000000000000e+01,2.750000000000000000e+01,2.425000000000000000e+01,2.900000000000000000e+01,2.550000000000000000e+01,2.400000000000000000e+01,2.275000000000000000e+01,2.300000000000000000e+01,2.787500000000000000e+01,4.350000000000000000e+01,6.300000000000000000e+01,5.637500000000000000e+01,1.225000000000000000e+01,6.618750000000000000e+02,6.400000000000000000e+02,8.101250000000000000e+02,9.427500000000000000e+02,1.008000000000000000e+03,9.933750000000000000e+02,8.623750000000000000e+02,6.388750000000000000e+02,4.301250000000000000e+02,2.652500000000000000e+02,1.612500000000000000e+02,1.023750000000000000e+02,7.062500000000000000e+01,4.950000000000000000e+01,4.637500000000000000e+01,4.062500000000000000e+01,3.612500000000000000e+01,3.237500000000000000e+01,2.987500000000000000e+01,2.412500000000000000e+01,2.862500000000000000e+01,2.875000000000000000e+01,2.662500000000000000e+01,2.162500000000000000e+01,2.112500000000000000e+01,2.362500000000000000e+01,2.650000000000000000e+01,3.850000000000000000e+01,4.862500000000000000e+01,4.887500000000000000e+01,2.600000000000000000e+01,7.125000000000000000e+00,2.000000000000000000e+00
